text,score
"renault 

you sad little bo for driving a renault clio which has no vaa voom so there and the mcflurry is made of shit",0.9882044260197043
"Gam, keep your CRAP off my Talk Page

Your KKK style rants are NOT welcome.

Best wishes,",0.9824603340240371
Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Block Bl,0.9774407588753279
"Dead 

Is she dead yet?",0.9725354387609942
"""
So the loser group of editors who elected you in the first place is going to recall you.  You make me laugh.  How about you voluntarily resign and let us re-elect you?  Oh, you're too much of a coward to do that?  You'd rather attack me instead?  Demand an apology?  You make me laugh.  I pity your moral reasoning.   Talk• Contributions """,0.9641656128295888
"""

By better, I assume you mean worse. Also, when you're trying to insult me, it becomes my business, and not letting someone know who you are is really stupid and doesn't help anything. Please try and stop your attempts at insults, and if you feel you must reply, leave your name, so that I may address you as more than just """"the prick who tries to insult me and horribly fails.""""""",0.9418857236916071
Your Final Warning for Vandalism,0.9394814640453484
"What is up man?
what up man im kinda lonly right now i live in california and my girlfriend just died and my best friend just commited suicide im kinda sad and shit but u know shit happens.lol do u believe in god?",0.9305757987383874
Would you deny the Holocaust?,0.9288207184262778
"""
Fine. I was wrong. But calling others """"tedious drones"""" or """"douches"""" will get your ass kicked off the project.— (竜龙) """,0.9272024568481892
"Message

Hey Dx927 you're a fat ugly cunt with the mental capacity of a 3-year-old amoeba. Why don't you get a life and stop trolling wikipedia you little fag?",0.9249048418182102
"""== hun u dunno wat u talkin about==
""""vandalism""""? lol...i am correcting misconceptions because unlike you dumb ass wikipedia users, i KNOW my facts...so stop sending me harrressing messages god leave me alone

""",0.924487577274402
Could you move your  to Commons?,0.9214247397891714
"As I said, you're an asshole and that's all there is to it.",0.9203481921080652
"I'm going to go with both but I could be wrong.
People like you are the one's you allow 32 link-backs into Chavez's site and turning into a roving propaganda mobile that even Jimbo Whales was ashamed of.
Dude, look at the number of edits you have. You're a fucking capitol loser, there's nothing else to say.",0.915158145509113
"I have not even logged into Wikipedia. why the you are mailing me and notifying this crap?
This is the limit, stop hounding me.",0.9151190299804121
I'll stop changing Michaels as soon as you guys stop adding this POV crap to drivers that aren't fit to change his tires.,0.9142491389860296
dishonest in the world.,0.9106128046158877
"(    )  -but what do I know, I keep getting messages saying im going to get banned all the damn time.",0.9093678588383038
"Hi there. In case you aren't a robot, stop sending me shit messages and instead check my edits. I am the copyright owner. You must cease and decist from distributing my content.",0.9083452876277466
